,case_enquiry_id,open_dt,sla_target_dt,closed_dt,on_time,case_status,closure_reason,case_title,subject,reason,type,queue,department,submitted_photo,closed_photo,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,latitude,longitude,geom_4326,source,bc_distance,bu_distance,nu_distance,hu_distance,mit_distance
967,101005337153,2024-03-04 04:10:44,2024-05-07 05:10:51,2024-03-04 04:17:15,ONTIME,Closed,Case Closed. Closed date : Mon Mar 04 09:17:15 EST 2024 Resolved The city of Boston property management department has removed the graffiti at this location with paint  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1709561832/boston/production/gmki8czdnnjw824amrlz.jpg#spot=81c4c39c-1ec5-486a-8307-59b3b7ea5001,600 Columbus Ave  Roxbury  MA  02118,9,10B,7,D4,Roxbury,13,09,0903,600 Columbus Ave,2118.0,42.33996506566444,-71.08216635759335,0101000020E610000079ACAE3642C551C0D767ABF9832B4540,City Worker App,4.420141173547592,1.3919700281420564,0.3594015016355241,3.0076035503807232,1.5208672708048474
969,101005343450,2024-03-08 08:15:35,2024-05-13 09:15:37,2024-04-01 05:01:05,ONTIME,Closed,Case Closed. Closed date : Mon Apr 01 09:01:05 EDT 2024 Resolved The city of Boston property management department has removed the graffiti at this location with a pressure washer  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1711976462/boston/production/oxifjvvmvoq1irpo0slc.jpg#spot=dc865f20-6c31-4952-bd3d-4e5e00f9cedb,INTERSECTION of Public Alley No. 442 & Public Alley No. 443  Boston  MA  ,4,1C,7,D4,Back Bay,14,5,0509,INTERSECTION Public Alley No. 442 & Public Alley No. 443,,42.34877017091277,-71.08394935053309,0101000020E6100000D8C3186D5FC551C002F23E80A42C4540,Citizens Connect App,4.414269320654138,1.101854038285209,0.6753030050089529,2.4887168063332448,0.9416787264564781
970,101005343451,2024-03-08 08:19:08,2024-05-13 09:19:11,2024-04-01 05:10:51,ONTIME,Closed,Case Closed. Closed date : Mon Apr 01 09:10:51 EDT 2024 Resolved The city of Boston property management department has removed the graffiti at this location with paint  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1711977045/boston/production/cvhk9xwzzwhfmych2ewc.jpg#spot=0102ae42-1082-4b95-ba95-d32d9e182065 | https://spot-boston-res.cloudinary.com/image/upload/v1711977046/boston/production/ku0iaoe2k0fzcoofrlpc.jpg#spot=a8c352b8-05ca-4b5c-bbca-4d668f36fd3a,INTERSECTION of Public Alley No. 441 & Public Alley No. 442  Boston  MA  ,4,1C,7,D4,Back Bay,14,5,0508,INTERSECTION Public Alley No. 441 & Public Alley No. 442,,42.34929900466484,-71.08199577947492,0101000020E61000004FD0396B3FC551C0C9C76CD4B52C4540,Citizens Connect App,4.519458511471944,1.1979817282083556,0.7524072645651938,2.534632782852744,0.972239622422791
971,101005338002,2024-03-04 10:33:50,2024-05-07 11:33:52,2024-05-06 09:54:36,ONTIME,Closed,Case Closed. Closed date : Mon May 06 13:54:36 EDT 2024 Noted The city of Boston property management department is unable to remove the graffiti at this location due to the tag 20ft high. We are unable to remove graffiti that high. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,111 Dartmouth St  Boston  MA  02116,4,1C,2,D4,South End,6,Ward 4,0402,111 Dartmouth St,2116.0,42.34644660383842,-71.07528183427101,0101000020E6100000520BE66AD1C451C0EDA5C05C582C4540,Citizens Connect App,4.8204394654380325,1.56326956891331,0.8462403703730913,2.920903259599443,1.3502070482416233
972,101005343467,2024-03-08 08:25:44,2024-05-13 09:25:47,2024-04-10 07:35:17,ONTIME,Closed,Case Closed. Closed date : Wed Apr 10 11:35:17 EDT 2024 Resolved Done  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1712763311/boston/production/b6sw8kbg7ecspmphfxsu.jpg#spot=fa0f1a4a-ca0a-4e2c-8639-c33c0e640a99,INTERSECTION of Exeter St & Newbury St  Boston  MA  ,4,1C,7,D4,Back Bay,14,5,0508,INTERSECTION Exeter St & Newbury St,,42.35030856365724,-71.07989019199687,0101000020E61000007479C0EB1CC551C0523538E9D62C4540,Citizens Connect App,4.639473357740437,1.302679906313401,0.867885135099567,2.568299411313213,0.995761683389493
973,101005343491,2024-03-08 08:35:51,2024-05-13 09:35:54,2024-04-02 05:08:20,ONTIME,Closed,Case Closed. Closed date : Tue Apr 02 09:08:20 EDT 2024 Resolved The graffiti at this location was removed  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1712063297/boston/production/xdwm0dkskfy0gtqp9rt2.jpg#spot=51679ca5-462d-4a4a-9f8a-f99ba0ea50de,INTERSECTION of Fairfield St & Back St  Boston  MA  ,4,1C,7,D4,Back Bay,14,5,0508,INTERSECTION Fairfield St & Back St,,42.3529675187987,-71.08379373237076,0101000020E61000001A0963E05CC551C035E5260A2E2D4540,Citizens Connect App,4.491007273791541,1.1163576685885515,0.9507637222591488,2.297458194901168,0.7246867769496206
974,101005343787,2024-03-08 11:45:44,2024-05-13 12:45:46,2024-04-02 05:14:36,ONTIME,Closed,Case Closed. Closed date : Tue Apr 02 09:14:36 EDT 2024 Noted The city of Boston property management department was unable to remove this graffiti at this location with a wipe. Owner must remove  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,352 Beacon St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,0508,352 Beacon St,2116.0,42.35242955531345,-71.08461051915374,0101000020E61000006D2A3D426AC551C0881B63691C2D4540,Citizens Connect App,4.440926643833112,1.0698988770120557,0.9035530994198617,2.2902088746244025,0.7215352234581166
977,101005351276,2024-03-14 08:56:45,2024-05-17 08:56:47,2024-05-28 12:10:24,OVERDUE,Closed,Case Closed. Closed date : Tue May 28 16:10:24 EDT 2024 Resolved City of Boston property management department removed graffiti from this location with chemicals and power washer  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1716927016/boston/production/xtoaiht55xi2f7oibh1e.jpg#spot=c8af2dfc-a31c-454c-86ab-735148d0b2a6 | https://spot-boston-res.cloudinary.com/image/upload/v1716927017/boston/production/bjefvwogfkkci8t3h3ll.jpg#spot=303709a8-ace1-43c9-a465-4bfc9bddb212,102 W Concord St  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,0902,102 W Concord St,2118.0,42.33885154587888,-71.07631653075323,0101000020E6100000ADEEBA5EE2C451C0DADFC97C5F2B4540,Citizens Connect App,4.713865924042227,1.6892828921371177,0.6612425937626147,3.2566872081751255,1.728982011933663
978,101005374461,2024-03-25 08:57:38,2024-05-29 08:57:40,2024-05-25 08:35:23,ONTIME,Closed,Case Closed. Closed date : Sat May 25 12:35:23 EDT 2024 Resolved City of Boston property management department removed graffiti from this location with chemicals and power washer  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1716654918/boston/production/opxslgibhfsfvqpjbmqi.jpg#spot=c488359b-a73d-40aa-8969-966cb0db606a,INTERSECTION of Clarendon St & Massachusetts Tpke E  Boston  MA  ,4,1C,2,D4,Back Bay,6,4,0402,INTERSECTION Clarendon St & Massachusetts Tpke E,,42.34780272597147,-71.07379648674294,0101000020E6100000B847E614B9C451C0E9C0BACC842C4540,Citizens Connect App,4.91067048414813,1.624534374161668,0.9615296485919317,2.918301561823557,1.3443607362609593
980,101005451707,2024-05-06 10:08:12,2024-07-11 10:08:17,2024-05-06 10:20:56,ONTIME,Closed,Case Closed. Closed date : Mon May 06 14:20:56 EDT 2024 Resolved The city of Boston property management department has removed the graffiti at this location with a safe wipe  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1715019649/boston/production/fqb31itepdwkm86evtkm.jpg#spot=c07429d8-52bc-46ba-bcff-2dd80bac48a7,145 Dartmouth St  Boston  MA  02116,4,1C,2,D4,Boston,6,04,0402,145 Dartmouth St,2116.0,42.34727746142308,-71.0754519089964,0101000020E6100000DC633E34D4C451C09AB97D96732C4540,City Worker App,4.821187271298574,1.5454067609663897,0.8717039155237315,2.8766605830499246,1.3043496124555043
981,101005385775,2024-04-02 18:07:32,2024-06-07 04:30:00,2024-05-06 10:56:16,ONTIME,Closed,Case Closed. Closed date : Mon May 06 14:56:16 EDT 2024 Resolved The city of Boston property management department has removed the graffiti at this location with paint  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1715021769/boston/production/xelsbno6pztnugyk1zsh.jpg#spot=1bf78d51-acb7-4022-8e7e-7155d5dc9551,42 Fairfield St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,0508,42 Fairfield St,2116.0,42.34947955152309,-71.08188051960434,0101000020E61000005478CA873DC551C0CA34F6BEBB2C4540,Citizens Connect App,4.527851045516735,1.2030560126280194,0.7661674377414331,2.5304202105402336,0.9665165194412166
985,101005401318,2024-04-07 09:45:59,2024-06-12 04:30:00,2024-05-06 07:49:35,ONTIME,Closed,Case Closed. Closed date : Mon May 06 11:49:35 EDT 2024 Resolved Done  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1715010570/boston/production/xanxxljq8k6le9vmcai2.jpg#spot=95e87233-8f8b-43f6-9823-d4702d212c91,INTERSECTION of Public Alley No. 818 & Saint Stephen St  Boston  MA  ,4,10A,9,D4,Fenway / Kenmore / Audubon Circle / Longwood,13,4,0408,INTERSECTION Public Alley No. 818 & Saint Stephen St,,42.342846000586086,-71.08632142632516,0101000020E6100000AEC04D4A86C551C0730AB460E22B4540,Citizens Connect App,4.227631043909843,1.108549693939569,0.25672117169566766,2.720728363542913,1.2581988636174746
986,101005414463,2024-04-17 05:08:15,2024-06-21 05:08:15,2024-04-17 05:11:49,ONTIME,Closed,Case Closed. Closed date : 2024-04-17 09:11:49.453 Case Invalid Wrong email ,Graffiti: 04  0407  Other,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,35 Westland Ave  Boston  MA  02115,4,10A,8,D4,Boston,14,04,0407,35 Westland Ave,2115.0,42.34392085376815,-71.08730883302684,0101000020E610000024A0C97796C551C05DAC3999052C4540,Constituent Call,4.1872080145958215,1.0296230103899402,0.30066158618055777,2.631053272246459,1.1719557310829203
991,101005425164,2024-04-24 11:27:48,2024-06-28 11:27:50,2024-05-06 08:28:46,ONTIME,Closed,Case Closed. Closed date : Mon May 06 12:28:46 EDT 2024 Resolved Done  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1715012923/boston/production/edrs3vp8ayspi2ki5tja.jpg#spot=cbf4e9ef-d29d-4853-ba2b-f1bcc272197d,4 Durham St  Boston  MA  02115,4,1C,7,D4,Back Bay,14,Ward 4,0405,4 Durham St,2115.0,42.34412955112314,-71.08102052963093,0101000020E61000007244BB702FC551C09DD4E76F0C2C4540,Citizens Connect App,4.5073464642681325,1.3204752136363753,0.5137934224968022,2.8244838233730083,1.2924851157992991
992,101005447528,2024-05-02 23:45:00,,,ONTIME,Open, ,Loud Parties/Music/People,Boston Police Department,Noise Disturbance,Loud Parties/Music/People,INFO01_GenericeFormforOtherServiceRequestTypes,INFO,,,75 Saint Alphonsus St  Mission Hill  MA  02120,9,10A,8,B2,Mission Hill,14,10,1002,75 Saint Alphonsus St,2120.0,42.33431220566891,-71.10095442388885,0101000020E61000004E3F8B0976C651C034000BBECA2A4540,Constituent Call,3.450920370419043,1.1412906244705228,0.7100623157503387,2.906431092779482,1.8148623008338536
993,101005452138,2024-05-06 13:25:21,2024-07-12 04:30:00,2024-05-06 13:34:58,ONTIME,Closed,Case Closed. Closed date : Mon May 06 17:34:58 EDT 2024 Resolved The city of Boston property management department has removed the graffiti at this location with a safe wipe  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1715031290/boston/production/fbbky9daa2ysqj0kojhv.jpg#spot=76f6ef89-c18a-4438-9ce0-f721403aedcd,325-327A Columbus Ave  Boston  MA  02116,4,1C,2,D4,South End,6,Ward 4,0402,325-327A Columbus Ave,2116.0,42.34635954324767,-71.0750005115148,0101000020E6100000EB08F2CECCC451C0FF736F82552C4540,City Worker App,4.833695283817519,1.5784851095435628,0.8551401877002115,2.935660972048091,1.3646992786260521
994,101005488183,2024-06-02 04:52:51,2024-08-07 04:30:00,2024-06-02 05:14:50,ONTIME,Closed,Case Closed. Closed date : Sun Jun 02 09:14:50 EDT 2024 Resolved The city of Boston property management department has removed the graffiti at this location with paint  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1717334085/boston/production/g7znfpzdaxcchrtd9tcg.jpg#spot=878f1151-66a6-4bec-8ea8-c92282b922c9,851-853 Harrison Ave  Roxbury  MA  02118,7,10B,2,D4,Roxbury,6,Ward 8,0802,851-853 Harrison Ave,2118.0,42.3347395447208,-71.0756705383455,0101000020E6100000BDDD3DC9D7C451C07CA0D2BED82A4540,City Worker App,4.741613940730199,1.8684123848857432,0.7744271184984609,3.4964092448008706,1.9914158089711986
995,101005484601,2024-05-30 13:52:19,2024-08-06 04:30:00,2024-06-22 09:02:04,ONTIME,Closed,Case Closed. Closed date : Sat Jun 22 13:02:04 EDT 2024 Noted The city of Boston property management department cannot remove the graffiti at this location due to the cars in the way. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1719075720/boston/production/aqctcdcejuuw4iyqem42.jpg#spot=979d5edb-7d55-4815-ab56-91e8abd813a7,156 Newbury St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,0507,156 Newbury St,2116.0,42.350479547227096,-71.07823050916873,0101000020E6100000779B89BA01C551C0EEA08883DC2C4540,Citizens Connect App,4.724750036589406,1.3873603212832548,0.9264413319316109,2.6259451318402895,1.0520023947843942
996,101005485329,2024-05-31 05:56:47,2024-08-06 05:56:48,2024-07-24 05:25:28,ONTIME,Closed,Case Closed. Closed date : Wed Jul 24 09:25:28 EDT 2024 Resolved City of Boston property management department to remove graffiti from property wrong location walked around the area and the back area  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1721827519/boston/production/f7x5nvi8dguyxvmfcujz.jpg#spot=396c46ce-bd6f-4f75-a4ce-bb4cab4c329c | https://spot-boston-res.cloudinary.com/image/upload/v1721827520/boston/production/iozak6gjbs2btimptz0w.jpg#spot=3466b0bd-da3e-4daf-8308-170b565d696b,44 W Newton St  Roxbury  MA  02118,4,1C,2,D4,South End,6,Ward 9,0901,44 W Newton St,2118.0,42.33936954298056,-71.07447052578893,0101000020E6100000E1310620C4C451C0142E1076702B4540,Citizens Connect App,4.809873985554267,1.756770587698101,0.7528514507424194,3.2929378795654944,1.7511740247879508
997,101005481917,2024-05-29 03:28:16,2024-08-02 04:30:00,2024-06-22 08:58:59,ONTIME,Closed,Case Closed. Closed date : Sat Jun 22 12:58:59 EDT 2024 Noted The city of Boston property management department cannot remove the graffiti at this location due to the cars in the way. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,150 Newbury St  Boston  MA  02116,4,1C,8,D4,Boston,14,05,0507,150 Newbury St,2116.0,42.35056954651285,-71.07797050812555,0101000020E6100000E99C0378FDC451C0849F8076DF2C4540,Citizens Connect App,4.739065610860092,1.4006433120370332,0.9394471278784803,2.632378129072662,1.0584447755053528
998,101005509767,2024-06-10 06:33:39,2024-08-14 06:33:47,2024-06-10 07:08:35,ONTIME,Closed,Case Closed. Closed date : Mon Jun 10 11:08:35 EDT 2024 Resolved City of Boston property management department removed graffiti from this location  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1718032110/boston/production/l3zrkkbldnvhilybmfqv.jpg#spot=b5fb2e5b-eb66-414c-ae9f-b1c0a111ab67 | https://spot-boston-res.cloudinary.com/image/upload/v1718032111/boston/production/zpn2vqrkxwty9vrvulrf.jpg#spot=8a547ea9-e26a-48bb-b4ae-24d45a309f4f,INTERSECTION of Public Alley No. 801 & Gainsborough St  Boston  MA  ,4,10A,9,D4,Fenway / Kenmore / Audubon Circle / Longwood,13,4,0408,INTERSECTION Public Alley No. 801 & Gainsborough St,,42.34179690679189,-71.08700097694529,0101000020E6100000CEAC8B6C91C551C0C7454400C02B4540,City Worker App,4.185056922288649,1.1155291202564646,0.17790353466342285,2.758983472083106,1.3169793475863811
999,101005518747,2024-06-16 06:53:11,2024-08-21 04:30:00,2024-07-24 05:23:33,ONTIME,Closed,Case Closed. Closed date : Wed Jul 24 09:23:33 EDT 2024 Resolved Done  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1721827406/boston/production/bmim4grtd4nqf9vvbjhx.jpg#spot=31667701-0d27-4147-ba7d-239c60c61a15,480-480A Shawmut Ave  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,0902,480-480A Shawmut Ave,2118.0,42.33841954546796,-71.07607053151702,0101000020E61000008443EF56DEC451C0580EE854512B4540,Citizens Connect App,4.725062757069034,1.7146733022654994,0.6773029687836648,3.2874671234987662,1.760971426582349
1001,101005518214,2024-06-15 12:05:58,2024-08-21 04:30:00,2024-07-06 08:58:57,ONTIME,Closed,Case Closed. Closed date : Sat Jul 06 12:58:57 EDT 2024 Noted The city of Boston property management department was not able to find the graffiti at this location. Unable to remove  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,49 Gloucester St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,0508,49 Gloucester St,2116.0,42.34876955402856,-71.08373052526342,0101000020E6100000BBEB46D75BC551C05332127BA42C4540,Citizens Connect App,4.425192777205705,1.1129674065558062,0.6797787557465774,2.4966093921567265,0.9479696498551176
1002,101005518235,2024-06-15 12:23:55,2024-08-21 04:30:00,2024-06-22 09:15:19,ONTIME,Closed,Case Closed. Closed date : Sat Jun 22 13:15:19 EDT 2024 Resolved The city of Boston property management department has removed the graffiti at this location with a pressure washer  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1719076514/boston/production/ce7clc6cv9yruvgu0jfs.jpg#spot=9be34dc4-ea92-4b92-9cd0-8efbbb0b904b,160 Newbury St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,0507,160 Newbury St,2116.0,42.35043954739543,-71.07839050979815,0101000020E610000097F9A05904C551C0EAA4FD33DB2C4540,Citizens Connect App,4.716173482092848,1.3791962303565546,0.9193122881896059,2.6213475915473468,1.0474423031616855
1003,101005518237,2024-06-15 12:25:57,2024-08-21 04:30:00,2024-06-22 09:00:34,ONTIME,Closed,Case Closed. Closed date : Sat Jun 22 13:00:34 EDT 2024 Noted The city of Boston property management department cannot remove the graffiti at this location due to the cars in the way. ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1719075630/boston/production/j5dvci8u55qpxodqlraq.jpg#spot=5524f793-2de0-4133-85ed-80f8c7bca8ba,158 Newbury St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,0507,158 Newbury St,2116.0,42.35045954731119,-71.0783105094834,0101000020E6100000844A150A03C551C0E222C3DBDB2C4540,Citizens Connect App,4.720461738153551,1.383277577961051,0.9228736173497686,2.6236438267946856,1.0497159691304145
1004,101005518249,2024-06-15 12:40:56,2024-08-21 04:30:00,2024-06-22 06:30:49,ONTIME,Closed,Case Closed. Closed date : Sat Jun 22 10:30:49 EDT 2024 Resolved The city of Boston property management department has removed the graffiti at this location with a pressure washer  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1719066644/boston/production/guqqlmdsulwamgxhekcc.jpg#spot=88e57d32-b259-4662-a715-fca6f98ec285 | https://spot-boston-res.cloudinary.com/image/upload/v1719066646/boston/production/k4pe5ombe1yb3rhltrca.jpg#spot=b8927ac0-867e-4607-972e-e63b0f5decff,136 Newbury St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,0507,136 Newbury St,2116.0,42.35084954533938,-71.07684050499833,0101000020E610000076FE6FF4EAC451C049864DA3E82C4540,Citizens Connect App,4.799608260121052,1.4585332641504776,0.9905754871137011,2.665776394270113,1.0927713338292269
1005,101005519770,2024-06-17 05:33:42,2024-08-21 05:33:48,2024-06-17 05:35:17,ONTIME,Closed,Case Closed. Closed date : Mon Jun 17 09:35:17 EDT 2024 Noted The city of Boston property management department cannot remove the graffiti at this location  due to the fact that we do not touch fences because the chemical will damage the paint. The owner must repaint  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,,288 Commonwealth Ave  Boston  MA  02115,4,1C,8,D4,Back Bay,14,Ward 5,0509,288 Commonwealth Ave,2115.0,42.34966955538283,-71.08475052579587,0101000020E61000002C27788D6CC551C05863D4F8C12C4540,City Worker App,4.387670556981079,1.055993883668235,0.7187885356587528,2.4157944739383064,0.8672805635565588
1007,101005558361,2024-07-07 16:39:40,2024-09-10 04:30:00,2024-09-15 05:30:22,OVERDUE,Closed,Case Closed. Closed date : Sun Sep 15 09:30:22 EDT 2024 Resolved Graffiti at this location was removed by other ? ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1726407012/boston/production/dhbbh0tmc2da52lyjcyt.jpg#spot=c4c9d0ba-b0d7-4260-904a-d1e44de8605f | https://spot-boston-res.cloudinary.com/image/upload/v1726407015/boston/production/mpf8wu2uvcxbxubrzlaj.jpg#spot=15e84a4f-9960-47f4-a69a-7ac0a73aa114,659-661 Boylston St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,0507,659-661 Boylston St,2116.0,42.35001954730431,-71.07865051071514,0101000020E610000074D5269C08C551C0FD50C670CD2C4540,Citizens Connect App,4.696949543226662,1.3663213342794869,0.888161232944997,2.6295698662135756,1.0561559700755894
1008,101005582820,2024-07-24 08:49:54,2024-09-26 08:49:55,2024-08-01 05:45:02,ONTIME,Closed,Case Closed. Closed date : Thu Aug 01 09:45:02 EDT 2024 Resolved Done by other  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1722519898/boston/production/ogw6raczf4oscxryml8r.jpg#spot=7e8065d9-6c6b-45d4-a5b1-2f552b47184f,305 Shawmut Ave  Roxbury  MA  02118,4,1C,2,D4,South End,4,03,0307,305 Shawmut Ave,2118.0,42.34246536886855,-71.07029757050599,0101000020E6100000EF9361C17FC451C0C8A6BBE7D52B4540,Citizens Connect App,5.0384798261686,1.87654968719475,0.9827703182556758,3.2939730793013124,1.7246104683751524
1009,101005586834,2024-07-26 18:43:21,2024-10-01 04:30:00,2024-07-28 09:22:55,ONTIME,Closed,Case Closed. Closed date : Sun Jul 28 13:22:55 EDT 2024 Resolved The city of Boston property management department has removed the graffiti at this location with a pressure washer  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1722187369/boston/production/q0fczeq3ni8tfisyffdc.jpg#spot=aae69960-00d2-4619-ba51-65008c6e1cc3,174 W Springfield St  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 9,0902,174 W Springfield St,2118.0,42.339399549203726,-71.0794905363826,0101000020E6100000B486795F16C551C0B70DC671712B4540,Citizens Connect App,4.554023086103268,1.5293588348846572,0.496652942415551,3.123227441870265,1.6155121199693365
1010,101005590153,2024-07-29 12:56:00,2024-10-01 12:56:09,,OVERDUE,Open, ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,INFO_Mass DCR,INFO,,https://spot-boston-res.cloudinary.com/image/upload/v1726494849/boston/production/ie8rkxi25abynymonhjb.jpg#spot=79b69c10-4797-46df-be76-0b185c7082cb,INTERSECTION of Fairfield St & Back St  Boston  MA  ,4,1C,7,D4,Back Bay,14,5,0508,INTERSECTION Fairfield St & Back St,,42.3529675187987,-71.08379373237076,0101000020E61000001A0963E05CC551C035E5260A2E2D4540,Citizens Connect App,4.491007273791541,1.1163576685885515,0.9507637222591488,2.297458194901168,0.7246867769496206
1012,101005625884,2024-08-15 17:19:31,2024-10-22 04:30:00,2024-10-05 05:28:12,ONTIME,Closed,Case Closed. Closed date : Sat Oct 05 09:28:12 EDT 2024 Resolved Done  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1728134889/boston/production/uzleqjbwsjblgcbxj7tc.jpg#spot=38778442-b6fb-4295-9863-a76f7f35d36e,223 W Canton St  Boston  MA  02116,4,1C,2,D4,South End,6,Ward 4,0402,223 W Canton St,2116.0,42.34546954563302,-71.07717051768282,0101000020E6100000706A9C5CF0C451C000219858382C4540,Citizens Connect App,4.714902622498459,1.4828539881835827,0.7286066247062465,2.8954785547204334,1.3334116193342689
1015,101005631591,2024-08-20 09:57:21,2024-10-24 10:03:52,2024-09-19 05:07:18,ONTIME,Closed,Case Closed. Closed date : Thu Sep 19 09:07:18 EDT 2024 Resolved The city of Boston property management department has removed the graffiti from the property with paint  ,Graffiti Removal,Property Management,Graffiti,Graffiti Removal,PROP_GRAF_GraffitiRemoval,PROP,,https://spot-boston-res.cloudinary.com/image/upload/v1726751230/boston/production/qm9szx5dveobvuwmbwlv.jpg#spot=cf6e9398-fd88-41eb-af44-8a570df4d219,282 Newbury St  Boston  MA  02116,4,1C,8,D4,Back Bay,14,Ward 5,0508,282 Newbury St,2116.0,42.34900955441741,-71.0838405246486,0101000020E61000007EDCA5A45DC551C06E1B5758AC2C4540,Citizens Connect App,4.423158840401338,1.1057134811723266,0.6926912946312324,2.480897947685928,0.9311192544191639
